gene_id,Peromyscus_F_1,Peromyscus_F_2,Peromyscus_M_1,Peromyscus_M_2,Chromosome,species
LOC114709325,2.564105096,2.085707338,3.418210558,2.10198724,Autosome,Peromyscus
LOC114709302,0.764236519,1.519586775,0,0,Autosome,Peromyscus
LOC114709324,0.979790409,0.535751747,0.821014467,1.060233125,Autosome,Peromyscus
Rufy4,5.084154696,4.491017662,6.25308597,4.520747325,Autosome,Peromyscus
Tns1,0.859279589,0.807137984,1.118593593,0.797093283,Autosome,Peromyscus
LOC114693633,0,0,0,1.533476254,Autosome,Peromyscus
LOC119088951,0.310575073,0.308769446,0.650615238,1.12024632,Autosome,Peromyscus
LOC114693634,0,0,0,0,Autosome,Peromyscus
LOC119088903,0,0.414702044,0,1.880725426,Autosome,Peromyscus
Tnp1,0.60362828,0,0.632262199,0.544322789,Autosome,Peromyscus
LOC114693625,0.51015355,0.553295575,0.680086106,1.380095394,Autosome,Peromyscus
Igfbp5,0.585078838,0.45522571,1.625339267,1.353397919,Autosome,Peromyscus
Igfbp2,3.667259436,3.776150754,4.235631882,3.144561976,Autosome,Peromyscus
Rpl37a,0.338585799,0.673234647,0.177323536,0.152660149,Autosome,Peromyscus
Smarcal1,0.158920331,0.148702491,0.127292123,0.16859608,Autosome,Peromyscus
Marchf4,3.510676843,3.331457523,3.498741251,3.140150832,Autosome,Peromyscus
LOC114693601,0.058681293,0.077786841,0.061464919,0.088193253,Autosome,Peromyscus
Xrcc5,0.072835217,0.072411766,0.083919279,0.078815131,Autosome,Peromyscus
Tmem169,1.681692455,1.472012474,1.110489307,1.219768481,Autosome,Peromyscus
Pecr,0.365224135,0.432927863,0.323695335,0.443344274,Autosome,Peromyscus
LOC114693640,0,2.227666476,4.693967528,4.041097983,Autosome,Peromyscus
LOC114693638,8.962773834,4.455332951,11.73491882,10.10274496,Autosome,Peromyscus
Mreg,1.658223655,1.98238705,1.306251395,1.637421743,Autosome,Peromyscus
LOC119088904,10.82561005,10.76267193,12.8510224,8.460410026,Autosome,Peromyscus
LOC114693639,0,0,0,0,Autosome,Peromyscus
LOC119088952,0.163709285,0.343599186,0.34295011,0.393666975,Autosome,Peromyscus
Fn1,0.035588252,0.076659587,0.055914642,0.064183528,Autosome,Peromyscus
Atic,0.062541641,0.155445089,0.098262582,0.028198514,Autosome,Peromyscus
Abca12,0.662091695,0.660813674,0.549922959,0.797611156,Autosome,Peromyscus
Bard1,0.118716352,0.076717002,0.062173911,0.112405298,Autosome,Peromyscus
LOC114693641,0,0,4.768871265,0,Autosome,Peromyscus
LOC114693627,0.199800397,0,0,0,Autosome,Peromyscus
Vwc2l,0.455846949,0.458591937,0.576943716,0.822121463,Autosome,Peromyscus
Spag16,0.33112919,0.328695249,0.355413854,0.567656004,Autosome,Peromyscus
Ikzf2,0.156633909,0.110080241,0.164064049,0.404252599,Autosome,Peromyscus
LOC114693642,0,0,3.52971574,0,Autosome,Peromyscus
LOC114693629,0.608780157,0.605240821,1.275316924,3.019326764,Autosome,Peromyscus
LOC114693643,0,0,0,0,Autosome,Peromyscus
Erbb4,0.263518192,0.287832312,0.249200587,0.363723515,Autosome,Peromyscus
LOC114693637,0.918395817,0,0,0.82816493,Autosome,Peromyscus
Cps1,0.370915765,0.297265173,0.451940964,0.645056803,Autosome,Peromyscus
Lancl1,0.206356757,0.136771358,0.096064697,0.165406705,Autosome,Peromyscus
LOC114693630,1.599897011,1.988244378,1.466316492,2.705080776,Autosome,Peromyscus
Myl1,1.443305692,1.327831399,1.511770838,1.223801581,Autosome,Peromyscus
Acadl,0.024732573,0.159827088,0.116576083,0.122664512,Autosome,Peromyscus
Kansl1l,0.054612123,0.067868272,0.052435829,0.061558214,Autosome,Peromyscus
LOC119088905,0,0.20730051,0.218403848,0.094013364,Autosome,Peromyscus
Rpe,0.251452674,0.204537906,0.095774789,0.309201627,Autosome,Peromyscus
Unc80,1.178040652,1.051009085,1.124681961,1.105048579,Autosome,Peromyscus
Map2,0.188356024,0.213142552,0.259846611,0.428078125,Autosome,Peromyscus
LOC114705070,0.933927879,1.392747289,0.978230003,2.737055726,Autosome,Peromyscus
LOC114705050,0.750170816,0.279678547,0.540207372,0.845584701,Autosome,Peromyscus
LOC114705049,0.260045481,0.320581694,0.337752549,0.534651878,Autosome,Peromyscus
LOC119088930,0.458002123,0.318737568,0.343805116,0.60573944,Autosome,Peromyscus
Pth2r,1.806476671,1.609540843,1.970736904,1.606446673,Autosome,Peromyscus
LOC114705073,0,0,0,0,Autosome,Peromyscus
Pikfyve,0.045362494,0.045098765,0.05701719,0.032724563,Autosome,Peromyscus
Idh1,0.196416747,0.390549632,0.370321271,0.301102509,Autosome,Peromyscus
LOC114705048,0.611389215,1.21566942,0.960586926,1.653963674,Autosome,Peromyscus
C13H2orf80,2.136081577,2.274010597,2.098808891,2.863753358,Autosome,Peromyscus
LOC114705061,4.644662254,3.628160671,5.38623677,5.235414731,Autosome,Peromyscus
LOC114705062,6.837905695,5.998368847,5.687685748,6.528803978,Autosome,Peromyscus
LOC114705053,4.455603595,4.196557449,3.438813471,6.555435933,Autosome,Peromyscus
LOC114705052,16.12719583,14.35830023,9.076411902,8.031057211,Autosome,Peromyscus
LOC114705072,5.094910126,10.1305785,8.004891052,2.29717177,Autosome,Peromyscus
LOC114705067,6.395184082,5.521424222,6.169715479,4.704549972,Autosome,Peromyscus
LOC114705047,7.727280357,10.93258263,6.537327693,5.628070836,Autosome,Peromyscus
Plekhm3,0.111488295,0.149505281,0.143934309,0.107548805,Autosome,Peromyscus
Fzd5,0.975197641,0.554016012,1.678108671,2.449718333,Autosome,Peromyscus
Ccnyl1,0.035568533,0.047148993,0.074511549,0.106913277,Autosome,Peromyscus
LOC119088906,0.456585118,0.605240821,0.557951154,0.548968503,Autosome,Peromyscus
Mettl21a,0.19646183,0.429703201,0.205781261,0.283455643,Autosome,Peromyscus
Creb1,0.095730428,0.126898491,0.133695372,0.08632507,Autosome,Peromyscus
LOC119088907,0.330480657,0,0.173078725,0.596022946,Autosome,Peromyscus
Klf7,0.102644177,0.170079037,0.127991954,0.088151956,Autosome,Peromyscus
LOC119088909,0.606734375,0.692570922,0.835585372,1.205698557,Autosome,Peromyscus
LOC119088910,2.355091443,2.081243886,4.111347285,2.595642575,Autosome,Peromyscus
LOC119088911,1.40873091,1.960757128,2.360889527,3.810976208,Autosome,Peromyscus
Cpo,0.577785586,0.751173045,0.94270545,1.082116587,Autosome,Peromyscus
LOC114705074,4.155072336,0,4.352173776,11.24052983,Autosome,Peromyscus
Fastkd2,0.125254119,0.020754319,0.109329764,0.037649369,Autosome,Peromyscus
Mdh1b,1.3322361,1.302230374,1.442337804,1.726304034,Autosome,Peromyscus
Dytn,2.061737414,1.759173142,1.762382156,2.172599238,Autosome,Peromyscus
Fam237a,2.665691374,2.308233075,2.071589246,2.326249894,Autosome,Peromyscus
Adam23,1.125093993,1.06679467,1.178464339,1.011947237,Autosome,Peromyscus
Zdbf2,3.115604053,2.523881148,2.931013899,2.401949973,Autosome,Peromyscus
LOC114708218,24.93043401,24.78549302,8.704347552,14.9873731,Autosome,Peromyscus
Gpr1,1.329278997,1.629912668,1.102265314,1.238635494,Autosome,Peromyscus
Eef1b2,0.879998185,1.020695709,1.536236802,0.396769901,Autosome,Peromyscus
LOC114708221,0,0,0,0,Autosome,Peromyscus
LOC114708220,0,10.77175435,0,0,Autosome,Peromyscus
Ndufs1,0.038013837,0.050390442,0.066361791,0.079984426,Autosome,Peromyscus
LOC119088912,0.40336706,0,0,0,Autosome,Peromyscus
LOC114708215,0.586263631,1.457138003,0.614073834,0.264332094,Autosome,Peromyscus
Ino80d,0.052589389,0.081330113,0.048963589,0.10011431,Autosome,Peromyscus
LOC114708216,0,0,0,0,Autosome,Peromyscus
LOC114708210,3.228240468,2.292480048,7.245806556,6.238009548,Autosome,Peromyscus
LOC119088953,1.373260034,0.240931085,1.353790559,0.65559149,Autosome,Peromyscus
Nrp2,0.293821457,0.370485075,0.506676851,0.452360452,Autosome,Peromyscus
LOC119088914,0.477647824,0,0.500305691,0.430719707,Autosome,Peromyscus
LOC119088913,0.466110661,0.762036835,1.008990576,0.868653171,Autosome,Peromyscus
Pard3b,0.19816172,0.232985318,0.325781761,0.336019883,Autosome,Peromyscus
LOC114708207,0,0,0,0.766484324,Autosome,Peromyscus
LOC114708217,8.310144671,0,4.352173776,3.746843275,Autosome,Peromyscus
Icos,1.673012186,1.722688655,1.397726695,1.706201668,Autosome,Peromyscus
Ctla4,0.892073894,0.554304712,1.167988272,0.754152275,Autosome,Peromyscus
Cd28,0.116139064,0.269415656,0.36494483,0.314185773,Autosome,Peromyscus
Raph1,0.060138052,0.054806052,0.036744623,0.081344381,Autosome,Peromyscus
LOC114682494,0,0,0,0,Autosome,Peromyscus
Abi2,0.039528714,0.083510166,0.025877383,0.044556354,Autosome,Peromyscus
LOC114682489,2.517485003,5.00569761,0,0,Autosome,Peromyscus
LOC114682486,0.04623397,0.015321725,0.048427141,0.041691558,Autosome,Peromyscus
Nbeal1,0.024389369,0.024247574,0.003193289,0.019244009,Autosome,Peromyscus
LOC114682487,0,0,0,0.610640597,Autosome,Peromyscus
Carf,0.045124781,0.089724868,0.028359202,0.056967883,Autosome,Peromyscus
Wdr12,0.173933261,0.096067802,0.121456012,0.121990246,Autosome,Peromyscus
Ica1l,0.603600367,0.639441384,0.766971134,1.115363972,Autosome,Peromyscus
Fam117b,0.079175959,0.099706483,0.138219628,0.180872528,Autosome,Peromyscus
LOC114685743,0,0,0,0,Autosome,Peromyscus
Bmpr2,0.036366548,0.065079216,0.053328302,0.062307829,Autosome,Peromyscus
LOC114685747,0.317134087,0.157645164,0,0.428964273,Autosome,Peromyscus
Nop58,0.112139515,0.079633969,0.050339573,0.057783995,Autosome,Peromyscus
LOC114685758,0,0,0,0,Autosome,Peromyscus
LOC114685759,0,0,0,0,Autosome,Peromyscus
LOC114685757,0,0,0,0,Autosome,Peromyscus
LOC114685756,0,0,0,0,Autosome,Peromyscus
Sumo1,0.036818002,0.054905923,0.038564513,0.066401386,Autosome,Peromyscus
Kiaa2012,1.1849808,1.166942407,1.378232078,1.793290396,Autosome,Peromyscus
LOC114685752,0,4.276224089,2.252632658,0,Autosome,Peromyscus
LOC119088915,0.403557238,0.802422059,0,1.819541996,Autosome,Peromyscus
Fzd7,0,0,1.093684413,0.353087701,Autosome,Peromyscus
LOC114704347,8.068738006,9.167803241,8.279010061,9.651833677,Autosome,Peromyscus
Cdk15,0.345300653,0.339054952,0.826060296,0.949502851,Autosome,Peromyscus
LOC114705522,0,0,8.150434526,7.016815588,Autosome,Peromyscus
Als2,0.085535837,0.036445092,0.095992869,0.071622647,Autosome,Peromyscus
Mpp4,0.740635289,0.73632937,0.885031463,1.062946569,Autosome,Peromyscus
Tmem237,0.107839654,0.214425388,0.293683449,0.116693501,Autosome,Peromyscus
LOC114704256,3.843312054,4.450559015,4.059934029,3.475558707,Autosome,Peromyscus
LOC119088916,0.267859459,0.482672689,0.91183863,0.785013792,Autosome,Peromyscus
Stradb,0.12204869,0.052002481,0.182626049,0.110057606,Autosome,Peromyscus
Trak2,0.059094985,0.084863159,0.089408562,0.053289,Autosome,Peromyscus
Flacc1,0.389559137,0.387294311,0.408038398,0.439106986,Autosome,Peromyscus
Casp8,0.094293763,0.133922224,0.098766715,0.072882476,Autosome,Peromyscus
Cflar,0.100833125,0.173153736,0.17282664,0.123990594,Autosome,Peromyscus
LOC114705493,4.115119717,0,0,0,Autosome,Peromyscus
Ndufb3,0.046665843,0.324761758,0,0,Autosome,Peromyscus
Fam126b,0.036155483,0.064701507,0.037870567,0.013041306,Autosome,Peromyscus
Orc2,0.020940548,0.052047009,0.054834728,0.066091107,Autosome,Peromyscus
Nif3l1,0.042822939,0.063860961,0.067281454,0.038615655,Autosome,Peromyscus
Ppil3,0.043899113,0.043643891,0.045981526,0,Autosome,Peromyscus
Clk1,0,0.037143981,0.11740041,0,Autosome,Peromyscus
Bzw1,0.201422497,0.17522003,0.237349399,0.181633066,Autosome,Peromyscus
LOC119088917,1.940318168,1.665986943,2.355689732,1.670153942,Autosome,Peromyscus
LOC114704265,1.165392055,1.142298134,1.266520904,1.534404196,Autosome,Peromyscus
LOC114704588,1.676296853,1.334493981,1.570991694,1.733229495,Autosome,Peromyscus
LOC114704606,1.651121262,1.424461192,1.872373709,2.075438174,Autosome,Peromyscus
LOC114704597,4.203535426,1.567161314,1.651100917,2.369090591,Autosome,Peromyscus
LOC114704613,1.261994876,1.055900186,1.806104785,1.971792477,Autosome,Peromyscus
Sgo2,0.17675682,0.102508693,0.185141517,0.19923844,Autosome,Peromyscus
Kctd18,0.273990045,0.302663463,0.286987131,0.08235699,Autosome,Peromyscus
Spats2l,0.561339147,0.384452097,0.668975814,0.845897217,Autosome,Peromyscus
LOC114705510,2.674827816,5.318553711,5.603423737,4.824060717,Autosome,Peromyscus
Maip1,0.23384343,0.387473178,0.367404161,0.175723913,Autosome,Peromyscus
Tyw5,0.115493429,0.091857577,0.266138433,0.062487833,Autosome,Peromyscus
C13H2orf69,0.197449804,0.196301867,0.361928177,0.133538013,Autosome,Peromyscus
Satb2,0.898438893,0.874058096,0.81995631,0.647266179,Autosome,Peromyscus
LOC114705418,0.298654885,0.593837121,0.312821981,1.346562656,Autosome,Peromyscus
LOC114704271,1.748310043,1.806983141,1.57740775,1.935555829,Autosome,Peromyscus
LOC114705515,0,3.976488756,4.189475691,3.606774368,Autosome,Peromyscus
Plcl1,0.728604932,0.91436737,0.874375634,0.976555341,Autosome,Peromyscus
LOC114704766,0,1.655580922,1.744256416,0,Autosome,Peromyscus
Boll,0.823664651,0.947687972,1.158393109,1.022311976,Autosome,Peromyscus
Mars2,1.028073835,0.876082972,1.230676456,0.264876361,Autosome,Peromyscus
Rftn2,0.155346354,0.127583512,0.176864584,0.079177816,Autosome,Peromyscus
LOC114704811,0.044721772,0.074102946,0.031228806,0.053770575,Autosome,Peromyscus
LOC114704840,0,0,1.949016952,5.033802487,Autosome,Peromyscus
Hspe1,0.801746816,0,0.335911502,0,Autosome,Peromyscus
Hspd1,0.593328555,0.453753116,0.71708526,0.493878457,Autosome,Peromyscus
Coq10b,0.197734889,0.245731618,0.181225371,0.11144235,Autosome,Peromyscus
Sf3b1,0.02709887,0.044902203,0.028384341,0.02443645,Autosome,Peromyscus
Ankrd44,0.259786409,0.310887848,0.30234414,0.513353708,Autosome,Peromyscus
Pgap1,0.1226801,0.092927132,0.067309312,0.084287224,Autosome,Peromyscus
C13H2orf66,7.857511332,10.67616657,10.15063296,6.140787204,Autosome,Peromyscus
LOC119088918,2.935087531,3.100399934,2.882172518,3.970079973,Autosome,Peromyscus
Gtf3c3,0.12565251,0.137414189,0.052645202,0.147299564,Autosome,Peromyscus
Ccdc150,0.775328648,0.761909803,0.844967242,1.115413122,Autosome,Peromyscus
Hecw2,0.211265154,0.273399983,0.322658407,0.402303284,Autosome,Peromyscus
LOC114705478,0,0,0,0,Autosome,Peromyscus
Stk17b,0.080645542,0.053451122,0.014078512,0.0484815,Autosome,Peromyscus
LOC119088919,0.154076245,0.051060158,0.107590039,0.092625671,Autosome,Peromyscus
Dnah7,1.286291916,1.192787376,1.453629527,1.538051405,Autosome,Peromyscus
Slc39a10,0.192487933,0.214073621,0.235791545,0.361862474,Autosome,Peromyscus
LOC114704303,0.209550735,0.208332445,0.073163685,0.25195029,Autosome,Peromyscus
LOC119088954,0.145674152,0.072413615,0.171657452,0.26272381,Autosome,Peromyscus
LOC114704310,0.182128853,0.090534995,0.03179473,0.164234991,Autosome,Peromyscus
LOC114705430,2.397604765,1.191832764,1.255669185,4.684428707,Autosome,Peromyscus
Tmeff2,0.404242749,0.439164849,0.563419841,0.608524177,Autosome,Peromyscus
LOC119088922,1.232462061,1.225296751,0.968194166,1.389218349,Autosome,Peromyscus
LOC119088920,0.22191986,0.992833464,0.232446927,0.500291493,Autosome,Peromyscus
LOC119088921,0.562411231,0.357850544,0.49483557,0.628872507,Autosome,Peromyscus
LOC119088923,1.131230603,1.723495487,1.815808591,2.305136287,Autosome,Peromyscus
Cavin2,4.05529049,3.108420541,3.858560143,4.103504812,Autosome,Peromyscus
Nabp1,0.909397251,0.853881838,0.582105169,0.455583588,Autosome,Peromyscus
LOC119088955,0.221517832,0.660689902,0.696077483,1.398278469,Autosome,Peromyscus
LOC119088956,2.311707003,2.485880806,2.446073747,2.403654791,Autosome,Peromyscus
LOC119088924,0.767565246,1.380852616,0.765691176,0.823991924,Autosome,Peromyscus
Myo1b,0.059851934,0.159470628,0.100305745,0.069083622,Autosome,Peromyscus
LOC114705029,0,0,0,0,Autosome,Peromyscus
LOC119088931,0.632596251,0.712774246,0.353388963,0.266207529,Autosome,Peromyscus
Stat4,0.568055979,0.578527878,0.445042503,0.58720815,Autosome,Peromyscus
Stat1,0.095140226,0.094587098,0.055362961,0.019065079,Autosome,Peromyscus
Gls,0.006567016,0.019586511,0.027514126,0.011843635,Autosome,Peromyscus
LOC119088926,0.340426184,0.394854843,0.356574757,0.434888146,Autosome,Peromyscus
Nab1,0.113971262,0.06180472,0.097672616,0.056058421,Autosome,Peromyscus
Nemp2,0.109896204,0.127466835,0.172663917,0.396396327,Autosome,Peromyscus
Mfsd6,1.085096005,1.010376543,0.986874539,1.05962993,Autosome,Peromyscus
Inpp1,0.149305736,0.210286741,0.1433559,0.15707614,Autosome,Peromyscus
Hibch,0.279351145,0.297103354,0.25177428,0.287054936,Autosome,Peromyscus
C13H2orf88,5.097337429,4.831209659,5.196759508,3.748727506,Autosome,Peromyscus
Mstn,0.728929019,1.177623134,1.240698464,0.82164117,Autosome,Peromyscus
LOC114705452,0,0,0,0,Autosome,Peromyscus
LOC114705485,0,0,0,0,Autosome,Peromyscus
LOC119088957,0.158596424,0.11825578,0.249179488,0.107260939,Autosome,Peromyscus
Pms1,0.039364648,0.063595657,0.036077967,0.062119987,Autosome,Peromyscus
Ormdl1,0.153532718,0.11448008,0.221121654,0.103836284,Autosome,Peromyscus
Osgepl1,0.086453259,0.028650212,0.150923809,0.06496614,Autosome,Peromyscus
Ankar,0.723968183,0.913027828,1.151508668,1.245230885,Autosome,Peromyscus
Asnsd1,0.134985791,0.134201008,0.777639629,0.791203776,Autosome,Peromyscus
Asdurf,0.472680111,0.430771032,0.948946128,0.959040142,Autosome,Peromyscus
LOC119088927,0.39136479,0.329229549,0.59912803,1.031594301,Autosome,Peromyscus
Slc40a1,0.25539505,0.25391023,0.632296499,0.649035457,Autosome,Peromyscus
Wdr75,0.122262318,0.081034338,0.170749327,0.171500381,Autosome,Peromyscus
LOC114704321,0.227161598,0.225840922,0.237937314,0.409686685,Autosome,Peromyscus
LOC119088928,0.114715369,0.144461351,0.144188456,0.234474815,Autosome,Peromyscus
Col5a2,0.022779551,0.055000137,0.01363436,0.017606998,Autosome,Peromyscus
Col3a1,0.035326804,0.0585357,0.061670963,0.13804268,Autosome,Peromyscus
Gulp1,0.162824724,0.173324016,0.234288894,0.296621133,Autosome,Peromyscus
LOC114705505,0,0,2.910869474,0,Autosome,Peromyscus
LOC114705500,0,0,0,0,Autosome,Peromyscus
LOC114705310,0,0,0,0.079929208,Autosome,Peromyscus
Ercc5,0.046630252,0.027815491,0.078147553,0.033639125,Autosome,Peromyscus
LOC114705358,0,0,0.139075126,0.17959739,Autosome,Peromyscus
Bivm,0.153401253,0.135563916,0.142824931,0.230549718,Autosome,Peromyscus
Poglut2,0,0.03496748,0.073680785,0.031716376,Autosome,Peromyscus
Tex30,0.140826736,0.140007995,0.245845069,0.211651233,Autosome,Peromyscus
Ccdc168,1.42095024,1.589275232,1.658895593,1.441512229,Autosome,Peromyscus
LOC114705386,0.197897184,0.314794634,0.124370822,0.214144931,Autosome,Peromyscus
Tpp2,0.011962056,0.053516298,0.018794238,0.005393402,Autosome,Peromyscus
LOC114708451,1.710749303,1.700803319,1.493250829,2.828230134,Autosome,Peromyscus
LOC119088964,3.19829949,3.378436734,2.931263235,5.587889107,Autosome,Peromyscus
LOC114708464,1.240499857,0,1.299344635,4.4744911,Autosome,Peromyscus
LOC114708455,0.240756496,0.349829142,0.252177104,0.818309663,Autosome,Peromyscus
Lamb1,0.062664351,0.087220044,0.091891686,0.175173811,Autosome,Peromyscus
Dld,0.192549093,0.143572236,0.168069098,0.115754306,Autosome,Peromyscus
LOC114708466,0,0,0,0,Autosome,Peromyscus
Slc26a3,2.042517971,1.596343744,2.559869157,2.054773855,Autosome,Peromyscus
Cbll1,0.129226539,0.154170287,0.297784461,0.16314234,Autosome,Peromyscus
LOC114708463,0.249070262,0.425910207,0.344368524,0.68278253,Autosome,Peromyscus
Slc26a4,0.758321857,0.901229468,1.013409425,1.029656951,Autosome,Peromyscus
LOC114708462,0.413100821,0.410699128,0.865393627,1.490057364,Autosome,Peromyscus
Bcap29,0.054774164,0.043564573,0.03442347,0.039514153,Autosome,Peromyscus
Dus4l,0.022104873,0.131858157,0.069460343,0,Autosome,Peromyscus
Cog5,0.03780802,0.054438099,0.047794907,0.061133073,Autosome,Peromyscus
Gpr22,0.113837598,0,0,0,Autosome,Peromyscus
LOC114708445,2.28862273,0,0,0,Autosome,Peromyscus
LOC114708444,0,0,0,0,Autosome,Peromyscus
Hbp1,0.086345698,0.128765549,0.135662433,0.129770624,Autosome,Peromyscus
Prkar2b,0.182552277,0.328228316,0.199348566,0.245173979,Autosome,Peromyscus
LOC114708465,2.674827816,0,0,0,Autosome,Peromyscus
Pik3cg,0.400453768,0.373242753,0.380126409,0.914059284,Autosome,Peromyscus
LOC114708450,6.579590435,7.136004979,5.325406207,7.011912153,Autosome,Peromyscus
Ccdc71l,1.095960181,0,1.721922787,1.482425828,Autosome,Peromyscus
LOC119089047,0.432441008,0.593708541,0.603939237,0.854185798,Autosome,Peromyscus
Nampt,0.085844666,0.085345581,0.141297865,0.055293263,Autosome,Peromyscus
LOC119088965,0,0,0,0,Autosome,Peromyscus
LOC119089048,0.187954524,0.18686179,0.393740798,0.169488299,Autosome,Peromyscus
LOC114699370,0.372114004,0.411056223,0.303151125,0.484689706,Autosome,Peromyscus
LOC114699405,0.93874194,0.466642133,0.786617941,1.100465704,Autosome,Peromyscus
Sypl1,0.53013993,0.621657911,0.398668186,0.453538932,Autosome,Peromyscus
LOC119088966,0.361768766,0.359665509,0.757859508,0.326225577,Autosome,Peromyscus
LOC119088967,0.852747099,0.953763056,0.669898728,1.345690661,Autosome,Peromyscus
Cdhr3,4.979768912,4.728918257,5.54848439,4.808071085,Autosome,Peromyscus
LOC114699401,4.616747039,4.130915504,2.901449184,7.49368655,Autosome,Peromyscus
LOC119088968,2.780331465,2.714806999,2.184165169,2.462397582,Autosome,Peromyscus
Atxn7l1,0.311031904,0.272190853,0.230196181,0.352691263,Autosome,Peromyscus
Efcab10,4.501771335,3.74982607,3.504628918,2.797749499,Autosome,Peromyscus
LOC119089046,1.395941671,1.619130241,2.31508673,1.888189027,Autosome,Peromyscus
Polr1f,0.231555499,0.316537756,0.212222189,0.130503469,Autosome,Peromyscus
LOC114699378,0,1.525033322,0,1.383243216,Autosome,Peromyscus
Ferd3l,48.51802739,37.7968284,40.57978611,19.91659585,Autosome,Peromyscus
Twist1,1.211242785,0.20070014,0.422899905,0.182040027,Autosome,Peromyscus
Hdac9,0.445162373,0.452598613,0.560802448,0.573270733,Autosome,Peromyscus
Prps1l1,1.838369633,2.9242907,1.540460134,2.983955083,Autosome,Peromyscus
Snx13,0.054604931,0.033407673,0.03079741,0.030301592,Autosome,Peromyscus
LOC114699376,0.044432356,0.044174034,0.139620193,0.160267798,Autosome,Peromyscus
